comp,eventId,rTypeId,pos,personName,wcaId,best,average
UKC2018,555bf,f,8,Deni Mintsaev (Дени Минцаев),2013MINT01,-0.01,-0.01
UKC2018,333bf,1,2,Deni Mintsaev (Дени Минцаев),2013MINT01,24.18,27.51
UKC2018,333bf,f,8,Deni Mintsaev (Дени Минцаев),2013MINT01,-0.01,-0.01
UKC2018,333,d,40,Deni Mintsaev (Дени Минцаев),2013MINT01,10.74,12.02
UKC2018,333,2,43,Deni Mintsaev (Дени Минцаев),2013MINT01,10.83,11.79
UKC2018,333,3,64,Deni Mintsaev (Дени Минцаев),2013MINT01,10.98,12.72
UKC2018,clock,1,23,Deni Mintsaev (Дени Минцаев),2013MINT01,11.67,17.38
UKC2018,333oh,1,52,Deni Mintsaev (Дени Минцаев),2013MINT01,19.31,24.59
UKC2018,333oh,2,57,Deni Mintsaev (Дени Минцаев),2013MINT01,20.7,25.83
UKC2018,222,d,59,Deni Mintsaev (Дени Минцаев),2013MINT01,4.44,4.86
UKC2018,222,2,41,Deni Mintsaev (Дени Минцаев),2013MINT01,2.51,4.07
UKC2018,333,d,148,Ean Seng Chang,2018CHAN41,16.4,20.93
UKC2018,333,2,130,Ean Seng Chang,2018CHAN41,16.84,18.58
UKC2018,222,d,149,Ean Seng Chang,2018CHAN41,6.25,7.66
UKC2018,333,d,190,Edison Hoi Kin Wong,2018WONG05,25.4,27.19
UKC2018,222,d,190,Edison Hoi Kin Wong,2018WONG05,9.85,13.07
UKC2018,pyram,d,113,Edward Neylan,2018NEYL01,7.53,13.55
UKC2018,333,d,217,Edward Neylan,2018NEYL01,23.42,36.97
UKC2018,skewb,d,121,Edward Neylan,2018NEYL01,18.58,19.58
UKC2018,222,d,175,Edward Neylan,2018NEYL01,7.85,9.23
UKC2018,pyram,d,136,Edward Nutter,2018NUTT01,13.66,16.45
UKC2018,333,d,59,Edward Nutter,2018NUTT01,11.91,13.08
UKC2018,333,2,58,Edward Nutter,2018NUTT01,11.22,12.48
UKC2018,333,3,33,Edward Nutter,2018NUTT01,9.29,11.06
UKC2018,444,1,26,Edward Nutter,2018NUTT01,40.0,43.67
UKC2018,444,2,30,Edward Nutter,2018NUTT01,40.24,45.93
UKC2018,skewb,d,51,Edward Nutter,2018NUTT01,4.75,8.87
UKC2018,skewb,2,28,Edward Nutter,2018NUTT01,5.27,6.65
UKC2018,222,d,47,Edward Nutter,2018NUTT01,2.59,4.57
UKC2018,222,2,43,Edward Nutter,2018NUTT01,3.5,4.1
UKC2018,pyram,d,94,Ekko Balodimos-Mahi,2017BALO02,7.9,11.83
UKC2018,333,d,168,Ekko Balodimos-Mahi,2017BALO02,21.65,23.47
UKC2018,skewb,d,84,Ekko Balodimos-Mahi,2017BALO02,9.25,12.74
UKC2018,222,d,69,Ekko Balodimos-Mahi,2017BALO02,3.57,5.16
UKC2018,222,2,111,Ekko Balodimos-Mahi,2017BALO02,3.26,6.49
UKC2018,444bf,f,16,Eli Jay,2014JAYE01,-0.01,-0.01
UKC2018,minx,1,1,Eli Jay,2014JAYE01,45.8,49.44
UKC2018,minx,f,2,Eli Jay,2014JAYE01,46.36,50.19
UKC2018,333fm,f,9,Eli Jay,2014JAYE01,0.32,33.0
UKC2018,pyram,d,19,Eli Jay,2014JAYE01,4.07,6.51
UKC2018,pyram,2,7,Eli Jay,2014JAYE01,4.3,4.92
UKC2018,pyram,f,11,Eli Jay,2014JAYE01,4.61,5.68
UKC2018,666,1,3,Eli Jay,2014JAYE01,101.61,111.52
UKC2018,666,f,5,Eli Jay,2014JAYE01,114.99,118.31
UKC2018,777,1,2,Eli Jay,2014JAYE01,157.19,175.87
UKC2018,777,f,3,Eli Jay,2014JAYE01,155.87,170.47
UKC2018,333bf,1,36,Eli Jay,2014JAYE01,-0.01,-0.01
UKC2018,333,d,14,Eli Jay,2014JAYE01,8.63,9.77
UKC2018,333,2,16,Eli Jay,2014JAYE01,8.19,9.68
UKC2018,333,3,19,Eli Jay,2014JAYE01,8.71,10.31
UKC2018,clock,1,20,Eli Jay,2014JAYE01,12.55,15.32
UKC2018,555,1,7,Eli Jay,2014JAYE01,58.46,64.52
UKC2018,555,2,3,Eli Jay,2014JAYE01,56.95,58.81
UKC2018,555,f,6,Eli Jay,2014JAYE01,57.25,60.92
UKC2018,333ft,1,13,Eli Jay,2014JAYE01,89.2,101.26
UKC2018,333oh,1,34,Eli Jay,2014JAYE01,18.17,21.53
UKC2018,333oh,2,35,Eli Jay,2014JAYE01,15.62,21.43
UKC2018,sq1,1,9,Eli Jay,2014JAYE01,12.62,15.46
UKC2018,sq1,f,8,Eli Jay,2014JAYE01,11.75,14.68
UKC2018,444,1,10,Eli Jay,2014JAYE01,30.05,36.83
UKC2018,444,2,23,Eli Jay,2014JAYE01,37.07,42.99
UKC2018,skewb,d,7,Eli Jay,2014JAYE01,3.53,4.31
UKC2018,skewb,2,5,Eli Jay,2014JAYE01,2.04,3.64
UKC2018,skewb,f,6,Eli Jay,2014JAYE01,2.99,4.46
UKC2018,222,d,26,Eli Jay,2014JAYE01,2.82,3.79
UKC2018,222,2,12,Eli Jay,2014JAYE01,1.9,2.79
UKC2018,222,3,15,Eli Jay,2014JAYE01,2.3,3.61
UKC2018,pyram,d,48,Elizabeth Shirley,2016SHIR07,5.98,8.4
UKC2018,pyram,2,55,Elizabeth Shirley,2016SHIR07,6.24,8.62
UKC2018,333,d,93,Elizabeth Shirley,2016SHIR07,12.91,14.46
UKC2018,333,2,116,Elizabeth Shirley,2016SHIR07,15.5,17.06
UKC2018,333oh,1,101,Elizabeth Shirley,2016SHIR07,35.11,38.92
UKC2018,444,1,88,Elizabeth Shirley,2016SHIR07,60.7,62.38
UKC2018,skewb,d,70,Elizabeth Shirley,2016SHIR07,5.93,10.8
UKC2018,222,d,103,Elizabeth Shirley,2016SHIR07,4.69,5.77
UKC2018,222,2,62,Elizabeth Shirley,2016SHIR07,3.7,4.57
UKC2018,pyram,d,132,Eoin Carolan,2016CARO03,14.92,15.84
UKC2018,333,d,133,Eoin Carolan,2016CARO03,16.17,19.23
UKC2018,333,2,131,Eoin Carolan,2016CARO03,15.99,19.11
UKC2018,444,1,112,Eoin Carolan,2016CARO03,66.3,75.97
UKC2018,skewb,d,86,Eoin Carolan,2016CARO03,6.66,12.87
UKC2018,222,d,128,Eoin Carolan,2016CARO03,5.65,6.43
UKC2018,minx,1,18,Erik Akkersdijk,2005AKKE01,61.92,74.52
UKC2018,333mbf,f,7,Erik Akkersdijk,2005AKKE01,9103129.02,0.0
UKC2018,333fm,f,7,Erik Akkersdijk,2005AKKE01,0.27,30.33
UKC2018,pyram,d,54,Erik Akkersdijk,2005AKKE01,5.19,8.96
UKC2018,pyram,2,79,Erik Akkersdijk,2005AKKE01,6.5,-0.01
UKC2018,666,1,12,Erik Akkersdijk,2005AKKE01,138.18,141.83
UKC2018,666,f,12,Erik Akkersdijk,2005AKKE01,136.46,-0.01
UKC2018,555bf,f,8,Erik Akkersdijk,2005AKKE01,-0.01,-0.01
UKC2018,777,1,18,Erik Akkersdijk,2005AKKE01,228.83,246.09
UKC2018,333bf,1,36,Erik Akkersdijk,2005AKKE01,-0.01,-0.01
UKC2018,333,d,15,Erik Akkersdijk,2005AKKE01,8.56,9.8
UKC2018,333,2,6,Erik Akkersdijk,2005AKKE01,7.21,8.08
UKC2018,333,3,10,Erik Akkersdijk,2005AKKE01,8.71,9.41
UKC2018,333,f,14,Erik Akkersdijk,2005AKKE01,8.98,10.44
UKC2018,555,1,12,Erik Akkersdijk,2005AKKE01,65.12,69.28
UKC2018,555,2,9,Erik Akkersdijk,2005AKKE01,65.4,68.61
UKC2018,555,f,8,Erik Akkersdijk,2005AKKE01,58.54,63.73
UKC2018,333oh,1,23,Erik Akkersdijk,2005AKKE01,17.51,19.23
UKC2018,333oh,2,17,Erik Akkersdijk,2005AKKE01,17.15,17.37
UKC2018,444,1,8,Erik Akkersdijk,2005AKKE01,28.97,36.48
UKC2018,444,2,7,Erik Akkersdijk,2005AKKE01,32.31,35.34
UKC2018,444,f,7,Erik Akkersdijk,2005AKKE01,31.84,35.81
UKC2018,222,d,32,Erik Akkersdijk,2005AKKE01,3.28,4.15
UKC2018,222,2,15,Erik Akkersdijk,2005AKKE01,2.4,3.06
UKC2018,222,3,31,Erik Akkersdijk,2005AKKE01,2.58,4.99
UKC2018,pyram,d,164,Erin Coppin,2018COPP02,23.2,28.19
UKC2018,skewb,d,139,Erin Coppin,2018COPP02,16.04,29.96
UKC2018,pyram,d,15,Ethan Bayes,2018BAYE01,4.94,5.94
UKC2018,pyram,2,56,Ethan Bayes,2018BAYE01,7.67,8.62
UKC2018,333,d,195,Ethan Bayes,2018BAYE01,26.3,29.39
UKC2018,skewb,d,134,Ethan Bayes,2018BAYE01,16.88,27.87
UKC2018,222,d,164,Ethan Bayes,2018BAYE01,7.13,8.43
UKC2018,pyram,d,130,Ethan Russell,2016RUSS04,11.99,15.58
UKC2018,333,d,164,Ethan Russell,2016RUSS04,19.89,22.88
UKC2018,skewb,d,113,Ethan Russell,2016RUSS04,10.92,16.89
UKC2018,222,d,116,Ethan Russell,2016RUSS04,5.11,6.06
UKC2018,222,2,110,Ethan Russell,2016RUSS04,3.59,6.42
UKC2018,pyram,d,125,Ethan Swaine,2017SWAI03,10.51,14.46
UKC2018,333,d,156,Ethan Swaine,2017SWAI03,14.61,21.54
UKC2018,333,2,139,Ethan Swaine,2017SWAI03,18.37,20.13
UKC2018,333oh,1,100,Ethan Swaine,2017SWAI03,34.27,38.91
UKC2018,skewb,d,101,Ethan Swaine,2017SWAI03,14.44,15.22
UKC2018,222,d,155,Ethan Swaine,2017SWAI03,4.61,7.92
UKC2018,pyram,d,102,Evan Lewis,2017LEWI04,9.24,12.58
UKC2018,333,d,191,Evan Lewis,2017LEWI04,21.76,27.2
UKC2018,222,d,174,Evan Lewis,2017LEWI04,6.19,9.22
UKC2018,444bf,f,16,Fabio Schwandt,2014SCHW02,-0.01,-0.01
UKC2018,minx,1,12,Fabio Schwandt,2014SCHW02,59.6,64.85
UKC2018,minx,f,9,Fabio Schwandt,2014SCHW02,57.77,63.04
UKC2018,333mbf,f,6,Fabio Schwandt,2014SCHW02,8602930.0,0.0
UKC2018,333fm,f,4,Fabio Schwandt,2014SCHW02,0.26,29.0
UKC2018,pyram,d,8,Fabio Schwandt,2014SCHW02,3.98,4.72
UKC2018,pyram,2,18,Fabio Schwandt,2014SCHW02,4.12,5.95
UKC2018,666,1,18,Fabio Schwandt,2014SCHW02,128.54,153.01
UKC2018,555bf,f,8,Fabio Schwandt,2014SCHW02,-0.01,-0.01
UKC2018,777,1,11,Fabio Schwandt,2014SCHW02,197.74,211.71
UKC2018,777,f,8,Fabio Schwandt,2014SCHW02,181.07,194.57
UKC2018,333bf,1,4,Fabio Schwandt,2014SCHW02,30.04,-0.01
UKC2018,333bf,f,8,Fabio Schwandt,2014SCHW02,-0.01,-0.01
UKC2018,333,d,19,Fabio Schwandt,2014SCHW02,8.8,10.07
UKC2018,333,2,14,Fabio Schwandt,2014SCHW02,6.86,9.26
UKC2018,333,3,16,Fabio Schwandt,2014SCHW02,7.06,9.82
UKC2018,333,f,13,Fabio Schwandt,2014SCHW02,7.96,9.75
UKC2018,clock,1,32,Fabio Schwandt,2014SCHW02,7.48,-0.01
UKC2018,555,1,14,Fabio Schwandt,2014SCHW02,62.47,70.44
UKC2018,555,2,16,Fabio Schwandt,2014SCHW02,63.72,71.73
UKC2018,333ft,1,7,Fabio Schwandt,2014SCHW02,45.78,64.9
UKC2018,333oh,1,6,Fabio Schwandt,2014SCHW02,13.65,14.86
UKC2018,333oh,2,16,Fabio Schwandt,2014SCHW02,13.68,17.3
UKC2018,sq1,1,4,Fabio Schwandt,2014SCHW02,9.39,11.87
UKC2018,sq1,f,6,Fabio Schwandt,2014SCHW02,10.31,12.47
UKC2018,444,1,17,Fabio Schwandt,2014SCHW02,35.97,40.41
UKC2018,444,2,14,Fabio Schwandt,2014SCHW02,31.58,39.83
UKC2018,skewb,d,2,Fabio Schwandt,2014SCHW02,2.2,3.26
UKC2018,skewb,2,1,Fabio Schwandt,2014SCHW02,1.84,2.41
UKC2018,skewb,f,4,Fabio Schwandt,2014SCHW02,2.86,3.75
UKC2018,222,d,3,Fabio Schwandt,2014SCHW02,2.2,2.61
UKC2018,222,2,3,Fabio Schwandt,2014SCHW02,2.09,2.35
UKC2018,222,3,1,Fabio Schwandt,2014SCHW02,1.9,2.4
UKC2018,222,f,4,Fabio Schwandt,2014SCHW02,2.06,2.68
UKC2018,pyram,d,99,Forest Farrow,2018FARR04,9.02,12.42
UKC2018,333,d,213,Forest Farrow,2018FARR04,32.47,35.82
UKC2018,skewb,d,138,Forest Farrow,2018FARR04,15.27,28.39
UKC2018,222,d,179,Forest Farrow,2018FARR04,7.59,10.07
UKC2018,minx,1,28,Fred Lang,2016LANG12,81.2,91.03
UKC2018,333fm,f,19,Fred Lang,2016LANG12,0.45,48.0
UKC2018,pyram,d,59,Fred Lang,2016LANG12,8.13,9.15
UKC2018,pyram,2,64,Fred Lang,2016LANG12,6.8,9.36
UKC2018,333,d,66,Fred Lang,2016LANG12,11.79,13.43
UKC2018,333,2,51,Fred Lang,2016LANG12,11.1,12.19
UKC2018,333,3,44,Fred Lang,2016LANG12,10.37,11.72
UKC2018,clock,1,24,Fred Lang,2016LANG12,13.47,17.59
UKC2018,555,1,79,Fred Lang,2016LANG12,113.27,121.92
UKC2018,333oh,1,78,Fred Lang,2016LANG12,24.97,30.08
UKC2018,333oh,2,79,Fred Lang,2016LANG12,27.5,38.93
UKC2018,444,1,82,Fred Lang,2016LANG12,55.24,58.35
UKC2018,skewb,d,58,Fred Lang,2016LANG12,5.63,9.34
UKC2018,skewb,2,49,Fred Lang,2016LANG12,6.6,9.25
UKC2018,222,d,65,Fred Lang,2016LANG12,4.16,5.02
UKC2018,222,2,91,Fred Lang,2016LANG12,4.07,5.17
UKC2018,pyram,d,57,Freddy Nash,2018NASH03,7.23,9.07
UKC2018,pyram,2,54,Freddy Nash,2018NASH03,7.51,8.58
UKC2018,333,d,146,Freddy Nash,2018NASH03,14.32,20.71
UKC2018,333,2,128,Freddy Nash,2018NASH03,16.08,18.29
UKC2018,skewb,d,56,Freddy Nash,2018NASH03,3.86,9.25
UKC2018,skewb,2,31,Freddy Nash,2018NASH03,5.19,6.75
UKC2018,222,d,79,Freddy Nash,2018NASH03,4.43,5.33
UKC2018,222,2,84,Freddy Nash,2018NASH03,3.82,4.97
UKC2018,333,d,172,Gavin Evans,2016EVAN04,17.86,23.93
UKC2018,222,d,144,Gavin Evans,2016EVAN04,6.41,7.46
UKC2018,pyram,d,116,George Dilworth-Wild,2018DILW01,9.55,13.94
UKC2018,333,d,147,George Dilworth-Wild,2018DILW01,18.1,20.77
UKC2018,333,2,153,George Dilworth-Wild,2018DILW01,19.56,24.23
UKC2018,skewb,d,89,George Dilworth-Wild,2018DILW01,5.41,12.98
UKC2018,222,d,147,George Dilworth-Wild,2018DILW01,5.75,7.53
UKC2018,pyram,d,167,George Hart,2018HART13,21.6,50.61
UKC2018,333,d,215,George Hart,2018HART13,26.31,36.14
UKC2018,222,d,180,George Hart,2018HART13,9.44,10.25
UKC2018,minx,1,25,George Scholey,2015SCHO05,78.87,85.76
UKC2018,333fm,f,31,George Scholey,2015SCHO05,0.38,-0.01
UKC2018,pyram,d,28,George Scholey,2015SCHO05,4.05,7.04
UKC2018,pyram,2,47,George Scholey,2015SCHO05,6.78,7.99
UKC2018,666,1,29,George Scholey,2015SCHO05,173.4,181.58
UKC2018,777,1,35,George Scholey,2015SCHO05,318.26,322.01
UKC2018,333,d,9,George Scholey,2015SCHO05,7.46,9.23
UKC2018,333,2,15,George Scholey,2015SCHO05,7.83,9.37
UKC2018,333,3,18,George Scholey,2015SCHO05,8.55,10.12
UKC2018,555,1,25,George Scholey,2015SCHO05,74.79,79.19
UKC2018,555,2,23,George Scholey,2015SCHO05,65.21,78.77
UKC2018,333oh,1,7,George Scholey,2015SCHO05,12.6,14.9
UKC2018,333oh,2,4,George Scholey,2015SCHO05,11.47,14.35
UKC2018,333oh,f,7,George Scholey,2015SCHO05,14.31,16.28
UKC2018,sq1,1,2,George Scholey,2015SCHO05,9.19,10.65
UKC2018,sq1,f,2,George Scholey,2015SCHO05,6.78,10.32
UKC2018,444,1,28,George Scholey,2015SCHO05,38.56,44.01
UKC2018,444,2,18,George Scholey,2015SCHO05,36.33,41.22
UKC2018,skewb,d,3,George Scholey,2015SCHO05,2.63,3.48
UKC2018,skewb,2,4,George Scholey,2015SCHO05,2.84,3.39
UKC2018,skewb,f,2,George Scholey,2015SCHO05,2.75,3.31
UKC2018,222,d,1,George Scholey,2015SCHO05,1.28,2.25
UKC2018,222,2,117,George Scholey,2015SCHO05,1.52,-0.01
UKC2018,333,d,234,Gregory Cartwright,2017CART07,60.43,72.57
UKC2018,333fm,f,45,Hannah Collins,2018COLL03,-0.01,-0.01
UKC2018,pyram,d,75,Hannah Collins,2018COLL03,7.71,10.53
UKC2018,pyram,2,50,Hannah Collins,2018COLL03,6.53,8.24
UKC2018,333,d,145,Hannah Collins,2018COLL03,17.34,20.67
UKC2018,333,2,150,Hannah Collins,2018COLL03,19.05,22.72
UKC2018,skewb,d,71,Hannah Collins,2018COLL03,7.28,10.89
UKC2018,222,d,122,Hannah Collins,2018COLL03,3.44,6.27
UKC2018,pyram,d,170,Harrison Gilshan,2018GILS01,65.68,0.0
UKC2018,222,d,193,Harrison Gilshan,2018GILS01,7.83,15.24
UKC2018,pyram,d,93,Harrison James Hayden Way,2017WAYH01,10.18,11.82
UKC2018,333,d,179,Harrison James Hayden Way,2017WAYH01,19.37,25.4
UKC2018,skewb,d,93,Harrison James Hayden Way,2017WAYH01,11.88,14.2
UKC2018,222,d,64,Harrison James Hayden Way,2017WAYH01,4.31,5.01
UKC2018,222,2,115,Harrison James Hayden Way,2017WAYH01,5.27,6.75
UKC2018,pyram,d,53,Harrison Lee,2018LEEH02,7.66,8.95
UKC2018,pyram,2,52,Harrison Lee,2018LEEH02,7.48,8.49
UKC2018,333,d,125,Harrison Lee,2018LEEH02,14.37,17.52
UKC2018,333,2,118,Harrison Lee,2018LEEH02,16.71,17.39
UKC2018,333oh,1,99,Harrison Lee,2018LEEH02,34.19,38.73
UKC2018,444,1,103,Harrison Lee,2018LEEH02,63.52,70.39
UKC2018,skewb,d,59,Harrison Lee,2018LEEH02,4.58,9.38
UKC2018,skewb,2,53,Harrison Lee,2018LEEH02,5.85,9.77
UKC2018,222,d,85,Harrison Lee,2018LEEH02,4.14,5.5
UKC2018,222,2,71,Harrison Lee,2018LEEH02,2.59,4.75
UKC2018,pyram,d,163,Harry Randall,2018RAND06,16.53,25.49
UKC2018,333,d,188,Harry Randall,2018RAND06,19.91,26.98
UKC2018,222,d,185,Harry Randall,2018RAND06,8.49,11.37
UKC2018,444bf,f,3,Harry Savage,2013SAVA01,207.1,-0.01
UKC2018,minx,1,14,Harry Savage,2013SAVA01,50.06,66.49
UKC2018,333mbf,f,8,Harry Savage,2013SAVA01,9202009.02,0.0
UKC2018,333fm,f,3,Harry Savage,2013SAVA01,0.24,27.33
UKC2018,pyram,d,4,Harry Savage,2013SAVA01,2.56,4.24
UKC2018,pyram,2,3,Harry Savage,2013SAVA01,2.83,4.06
UKC2018,pyram,f,3,Harry Savage,2013SAVA01,1.93,3.68
UKC2018,666,1,9,Harry Savage,2013SAVA01,133.35,136.33
UKC2018,666,f,11,Harry Savage,2013SAVA01,139.91,141.55
UKC2018,555bf,f,8,Harry Savage,2013SAVA01,-0.01,-0.01
UKC2018,777,1,10,Harry Savage,2013SAVA01,201.94,210.59
UKC2018,777,f,10,Harry Savage,2013SAVA01,197.53,207.1
UKC2018,333bf,1,6,Harry Savage,2013SAVA01,39.73,-0.01
UKC2018,333bf,f,8,Harry Savage,2013SAVA01,-0.01,-0.01
UKC2018,333,d,3,Harry Savage,2013SAVA01,6.8,8.32
UKC2018,333,2,9,Harry Savage,2013SAVA01,7.62,8.73
UKC2018,333,3,4,Harry Savage,2013SAVA01,7.31,7.97
UKC2018,333,f,7,Harry Savage,2013SAVA01,8.08,8.9
UKC2018,clock,1,6,Harry Savage,2013SAVA01,5.69,8.7
UKC2018,clock,f,2,Harry Savage,2013SAVA01,6.24,7.16
UKC2018,555,1,8,Harry Savage,2013SAVA01,65.73,66.82
UKC2018,555,2,11,Harry Savage,2013SAVA01,67.01,69.81
UKC2018,555,f,10,Harry Savage,2013SAVA01,64.33,67.9
UKC2018,333ft,1,5,Harry Savage,2013SAVA01,44.77,51.64
UKC2018,333ft,f,4,Harry Savage,2013SAVA01,39.4,47.91
UKC2018,333oh,1,5,Harry Savage,2013SAVA01,12.88,14.54
UKC2018,333oh,2,5,Harry Savage,2013SAVA01,14.19,14.55
UKC2018,333oh,f,5,Harry Savage,2013SAVA01,13.05,15.13
UKC2018,sq1,1,7,Harry Savage,2013SAVA01,10.1,13.14
UKC2018,sq1,f,7,Harry Savage,2013SAVA01,10.14,13.93
UKC2018,444,1,9,Harry Savage,2013SAVA01,35.5,36.48
UKC2018,444,2,6,Harry Savage,2013SAVA01,29.12,35.1
UKC2018,444,f,8,Harry Savage,2013SAVA01,32.38,36.12
UKC2018,skewb,d,5,Harry Savage,2013SAVA01,2.5,3.63
UKC2018,skewb,2,2,Harry Savage,2013SAVA01,2.25,2.91
UKC2018,skewb,f,1,Harry Savage,2013SAVA01,3.07,3.28
UKC2018,222,d,6,Harry Savage,2013SAVA01,2.11,2.86
UKC2018,222,2,2,Harry Savage,2013SAVA01,1.45,2.29
UKC2018,222,3,5,Harry Savage,2013SAVA01,1.82,2.72
UKC2018,222,f,1,Harry Savage,2013SAVA01,1.49,2.49
UKC2018,minx,1,29,Harry Taylor,2014TAYL06,81.65,92.18
UKC2018,pyram,d,96,Harry Taylor,2014TAYL06,7.36,11.99
UKC2018,666,1,45,Harry Taylor,2014TAYL06,221.0,228.73
UKC2018,777,1,39,Harry Taylor,2014TAYL06,324.04,337.25
UKC2018,333bf,1,36,Harry Taylor,2014TAYL06,-0.01,-0.01
UKC2018,333,d,50,Harry Taylor,2014TAYL06,11.53,12.78
UKC2018,333,2,44,Harry Taylor,2014TAYL06,10.18,11.82
UKC2018,333,3,48,Harry Taylor,2014TAYL06,11.51,12.11
UKC2018,555,1,49,Harry Taylor,2014TAYL06,89.64,94.79
UKC2018,333oh,1,38,Harry Taylor,2014TAYL06,21.19,22.02
UKC2018,333oh,2,55,Harry Taylor,2014TAYL06,19.63,25.31
UKC2018,444,1,75,Harry Taylor,2014TAYL06,48.35,55.39
UKC2018,skewb,d,79,Harry Taylor,2014TAYL06,8.96,11.91
UKC2018,222,d,36,Harry Taylor,2014TAYL06,3.47,4.24
UKC2018,222,2,90,Harry Taylor,2014TAYL06,3.69,5.11
UKC2018,pyram,d,105,Henry Bennett,2018BENN03,8.04,12.8
UKC2018,333,d,139,Henry Bennett,2018BENN03,17.19,19.7
UKC2018,333,2,155,Henry Bennett,2018BENN03,20.86,25.38
UKC2018,skewb,d,127,Henry Bennett,2018BENN03,19.0,20.95
UKC2018,222,d,141,Henry Bennett,2018BENN03,4.29,7.32
UKC2018,333,d,206,Holly Swaine,2018SWAI01,26.9,32.94
UKC2018,333fm,f,22,Hughie Do,2017DOHU02,0.52,54.67
UKC2018,pyram,d,14,Hughie Do,2017DOHU02,4.69,5.77
UKC2018,pyram,2,26,Hughie Do,2017DOHU02,5.12,6.83
UKC2018,333,d,92,Hughie Do,2017DOHU02,11.32,14.38
UKC2018,333,2,85,Hughie Do,2017DOHU02,13.28,14.16
UKC2018,clock,1,40,Hughie Do,2017DOHU02,16.68,-0.01
UKC2018,555,1,98,Hughie Do,2017DOHU02,135.06,148.46
UKC2018,333oh,1,90,Hughie Do,2017DOHU02,26.32,33.24
UKC2018,444,1,85,Hughie Do,2017DOHU02,47.39,60.13
UKC2018,skewb,d,8,Hughie Do,2017DOHU02,3.19,4.45
UKC2018,skewb,2,17,Hughie Do,2017DOHU02,4.46,5.87
UKC2018,222,d,12,Hughie Do,2017DOHU02,3.05,3.24
UKC2018,222,2,5,Hughie Do,2017DOHU02,1.81,2.42
UKC2018,222,3,22,Hughie Do,2017DOHU02,3.11,4.08
UKC2018,pyram,d,87,Hughie Gilshan,2017GILS01,7.81,11.36
UKC2018,333,d,140,Hughie Gilshan,2017GILS01,18.17,19.98
UKC2018,333,2,147,Hughie Gilshan,2017GILS01,18.12,21.3
UKC2018,skewb,d,83,Hughie Gilshan,2017GILS01,10.1,12.64
UKC2018,222,d,124,Hughie Gilshan,2017GILS01,5.12,6.3
UKC2018,666,1,6,Hunor Mogyorósi,2015MOGY01,123.18,123.86
UKC2018,666,f,7,Hunor Mogyorósi,2015MOGY01,121.49,122.21
UKC2018,777,1,8,Hunor Mogyorósi,2015MOGY01,188.88,202.21
UKC2018,777,f,7,Hunor Mogyorósi,2015MOGY01,184.93,191.78
UKC2018,333,d,8,Hunor Mogyorósi,2015MOGY01,8.0,8.78
UKC2018,333,2,11,Hunor Mogyorósi,2015MOGY01,7.11,9.0
UKC2018,333,3,9,Hunor Mogyorósi,2015MOGY01,7.85,8.77
UKC2018,333,f,8,Hunor Mogyorósi,2015MOGY01,8.34,9.02
UKC2018,555,1,3,Hunor Mogyorósi,2015MOGY01,54.55,57.5
UKC2018,555,2,7,Hunor Mogyorósi,2015MOGY01,59.41,62.93
UKC2018,555,f,4,Hunor Mogyorósi,2015MOGY01,56.55,59.69
UKC2018,333oh,1,18,Hunor Mogyorósi,2015MOGY01,14.42,17.91
UKC2018,333oh,2,14,Hunor Mogyorósi,2015MOGY01,14.69,16.58
UKC2018,444,1,6,Hunor Mogyorósi,2015MOGY01,29.23,32.9
UKC2018,444,2,3,Hunor Mogyorósi,2015MOGY01,30.9,32.38
UKC2018,444,f,5,Hunor Mogyorósi,2015MOGY01,30.91,34.3
UKC2018,minx,1,49,Hussain Iqbal,2016IQBA01,115.76,125.14
UKC2018,333fm,f,13,Hussain Iqbal,2016IQBA01,0.31,39.33
UKC2018,pyram,d,21,Hussain Iqbal,2016IQBA01,5.32,6.6
UKC2018,pyram,2,19,Hussain Iqbal,2016IQBA01,4.82,6.08
UKC2018,333,d,49,Hussain Iqbal,2016IQBA01,11.95,12.74
UKC2018,333,2,59,Hussain Iqbal,2016IQBA01,9.91,12.49
UKC2018,333,3,78,Hussain Iqbal,2016IQBA01,12.87,14.5
UKC2018,555,1,64,Hussain Iqbal,2016IQBA01,99.54,109.14
UKC2018,333oh,1,16,Hussain Iqbal,2016IQBA01,15.45,17.34
UKC2018,333oh,2,21,Hussain Iqbal,2016IQBA01,16.55,18.46
UKC2018,sq1,1,30,Hussain Iqbal,2016IQBA01,22.9,27.0
UKC2018,444,1,92,Hussain Iqbal,2016IQBA01,61.31,64.27
UKC2018,skewb,d,47,Hussain Iqbal,2016IQBA01,4.59,8.57
UKC2018,skewb,2,51,Hussain Iqbal,2016IQBA01,7.39,9.58
UKC2018,222,d,67,Hussain Iqbal,2016IQBA01,3.58,5.13
UKC2018,222,2,106,Hussain Iqbal,2016IQBA01,3.05,5.79
UKC2018,pyram,d,86,Ian Gerleman,2015GERL02,8.15,11.28
UKC2018,333,d,201,Ian Gerleman,2015GERL02,25.99,30.96
UKC2018,skewb,d,116,Ian Gerleman,2015GERL02,12.1,17.77
UKC2018,222,d,156,Ian Gerleman,2015GERL02,6.36,7.93
UKC2018,pyram,d,34,Isaac Harland,2015HARL01,6.35,7.51
UKC2018,pyram,2,43,Isaac Harland,2015HARL01,5.98,7.75
UKC2018,333bf,1,36,Isaac Harland,2015HARL01,-0.01,-0.01
